movie_id,title,tag
1251,letters from iwo jima,"action adventure drama war world war ii cave dying and death pacific theater japanese army imperial japan general tadamichi kuribayashi private saigo colonel baron nishi clinteastwood in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
5172,the astronaut farmer,"adventure comedy drama science fiction nasa texas dream fbi bankrupt peasant earth farm insanity rocket life's dream spinner space independent film astronaut family charles farmer mrs farmer shepard farmer michaelpolish in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
58680,woo,"comedy romance blind date love manhattan, new york city woman director woo tim frankie daisyvonscherlermayer in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
264644,room,"drama thriller based on novel carpet isolation kidnapping imprisonment grandparents escape hospital dog captive mother son relationship shed skylight joy 'ma' newsome jack newsome nancy newsome lennyabrahamson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14577,dirty work,"comedy mitch weaver sam mckenna 'pops' mckenna bobsaget in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11592,serial mom,"comedy crime horror thriller housewife protection motherly love evil mother murder independent film perfection beverly sutphin eugene sutphin misty sutphin johnwaters in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16406,dick,"comedy richard nixon watergate the white house betsy jobs arlene lorenzo bob woodward andrewfleming in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
19052,light it up,"drama thriller lester dewitt audrey mcdonald officer dante jackson craigbolotin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
3682,54,"music drama new york sex nightclub money drug disco shane o'shea anita randazzo greg randazzo markchristopher in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9683,bubble boy,"adventure comedy drama romance lovesickness niagara falls crush youth illness jimmy livingston mrs. livingston chloe blairhayes in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
2084,birthday girl,"comedy crime thriller female nudity robbery mail order bride bank clerk sophie alias nadia john alexei jezbutterworth in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
107811,21 & over,"comedy alcohol birthday debauchery miller casey jeff chang jonlucas scottmoore in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
2266,"paris, je t'aime","drama romance paris city portrait jazz subway new love immigration nanny tourist woman director touriste (tuileries) francine (faubourg saint-denis) le cow-boy (place des victoires) isabelcoixet christopherdoyle tomtykwer joelcoen ethancoen richardlagravenese wescraven gusvansant vincenzonatali gurinderchadha waltersalles alfonsocuarón alexanderpayne gérarddepardieu sylvainchomet brunopodalydès frédéricauburtin olivierassayas nobuhirosuwa oliverschmitz danielathomas in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13074,resurrecting the champ,"drama sport champ erik kenman jr. ralph metz rodlurie in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
144340,admission,"comedy drama romance princeton university admissions portia nathan john pressman mark paulweitz in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
48217,the widow of saint-pierre,"romance drama france island fisherman love revenge murder execution 19th century jean, le capitaine joseph auguste néel pauline, l'épouse du capitaine patriceleconte in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
28211,chloe,"drama thriller mystery toronto lesbian remake of french film suspicious wife female doctor playing piano catherine stewart david stewart chloe sweeney atomegoyan in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
47502,faithful,"comedy crime drama kitchen female protagonist bathtub wedding anniversary flashback margaret tony jack connor paulmazursky in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9950,find me guilty,"drama action comedy crime court case staatsanwältin family clan gangster jackie dinorscio nick calabrese carlo mascarpone sidneylumet in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
84892,the perks of being a wallflower,"drama romance shyness secret narration kiss freshman coming of age teenage boy high school student first love aunt nephew relationship gay lead character santa hat lgbt teen aunt nephew incest based on young adult novel charlie kelmeckis sam patrick stephenchbosky in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
24227,excessive force,"action police shoulder holster police shootout shootout at a train station terry mccain devlin jake jonhess in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9672,infamous,"drama killing death penalty kansas author murder hunt babe paley truman capote kitty dean douglasmcgrath in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
44853,the claim,"drama romance western daniel dillon lucia donald dalglish michaelwinterbottom in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
157544,the vatican tapes,"thriller horror exorcism anti-christ exorcist angela holmes père lozano vicar imani markneveldine in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
59678,attack the block,"action comedy science fiction street gang fireworks chase meteor playground arrest cannabis moped car set on fire car crash alien social satire crime race naive children ron sam moses joecornish in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
79777,in the land of blood and honey,"drama romance war muslim sister sister relationship sarajevo bosnian war of 1992-1995 violence united nations woman director ajla danijel aleksandar angelinajolie in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
158011,the call,"crime thriller underground gas station kidnapping murder suspense serial killer american flag multiple stabbings violence person on fire cell phone psycho jordan turner casey welson officer phillips bradanderson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
407887,operation chromite,"history drama war action korea fictionalized history operation ""trudy jackson"" general douglas macarthur operation x-ray incheon jang, hak-soo (south korean navy lieutenant) douglas macarthur lim, gye-jin (north korean senior colonel) johnh.lee in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
17043,the crocodile hunter: collision course,"family action adventure crocodile himself herself brozzie drewitt johnstainton in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8952,i love you phillip morris,"comedy drama romance judge small town con man fraud jail white collar criminal steven russell phillip morris debbie glennficarra johnrequa in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
62204,quest for fire,"adventure drama stone age cavemen prehistoric adventure prehistoric times prehistoric man naoh amoukar gaw jean-jacquesannaud in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13435,antwone fisher,"drama romance u.s. navy biography antwone quenton 'fish' fisher antwone fisher age 7 antwone fisher age 14 denzelwashington in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
17187,the emperor's club,"drama romance william hundert sedgewick bell elizabeth michaelhoffman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
319,true romance,"action thriller crime romance father son relationship film producer mexican standoff loss of father cocaine love mafia los angeles drug illegal prostitution gun violence clarence worley alabama whitman dick ritchie tonyscott in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
59457,womb,"romance science fiction rebecca thomas judith benedekfliegauf in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9504,glengarry glen ross,"crime drama mystery robbery office shop estate agent company contest cowardliness cult film real estate pressure neo-noir ricky roma shelley levene blake jamesfoley in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
37414,the killer inside me,"crime drama thriller sheriff crime fighter lou ford amy stanton joyce lakeland michaelwinterbottom in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
6217,cat people,"drama fantasy horror thriller shotgun attack lingerie held captive incest dissection jungle cat erotic movie irena gallier paul gallier oliver yates paulschrader in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
26688,sorority row,"horror mystery thriller female nudity graduation serial killer blood slasher killer horror movie remade sorority house axe ellie cassidy claire stewarthendler in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
43867,the prisoner of zenda,"adventure drama romance kidnapping coronation villain kingdom heir to the throne royalty mistaken identity king identity swap monarch lookalikes beautiful princess major rudolf rassendyll / the prisoner of zenda princess flavia black michael johncromwell w.s.vandyke in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
6615,lars and the real girl,"comedy romance drama garage lone wolf dying and death loss delusion puppet doll lars lindstrom karin gus craiggillespie in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14574,the boy in the striped pyjamas,"war drama nationalism concentration camp world war ii gas chamber nazis concentration camp prisoner bruno hoess shmuel elsa hoess markherman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16,dancer in the dark,"drama crime music individual dancing usa robbery factory worker secret factory small town dance blindness and impaired vision death penalty immigrant eye operation eyesight fantasy naivety self-abandonment hereditary disease loss of eyesight czech dying and death van friendship murder teacher debt execution crime police officer selma jezkova kathy bill houston larsvontrier in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
39780,oscar and lucinda,"drama romance minister australia inheritance wager woman director 19th century oscar hopkins lucinda leplastrier reverend dennis hasset gillianarmstrong in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
21612,the funeral,"crime drama suicide bedroom strike great depression trade union murder mafia corpse new york city violence stabbing madness 1930s ray tempio chez tempio jean abelferrara in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
36691,solitary man,"comedy drama romance infidelity bankrupt loneliness comedy family drama ben kalmen jimmy cheston briankoppelman davidlevien in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
23631,machete,"action comedy thriller illegal immigration immigration law machete politician death of a child hard to kill brutal death machete luz sartana rivera robertrodriguez ethanmaniquis in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
45324,casino jack,"crime comedy drama biography duringcreditsstinger jack abramoff pam abramoff sarah abramoff georgehickenlooper in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
12144,the land before time,"animation adventure family vulkan loss of mother tyrannosaurus rex earthquake primitive time dinosaur littlefoot cera ducky donbluth in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11658,tae guk gi: the brotherhood of war,"action adventure drama history war archaeologist korean war north korea south korea air raid pyre lee jin-tae lee jin-seok kim young-shin kangje-gyu in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
56601,the perfect game,"drama family baseball sport based on true story family relationships cesar padre estaban mario williamdear in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9552,the exorcist,"drama horror thriller exorcism holy water religion and supernatural vomit christian possession profanity priest ouija board satan paranormal phenomena girl demon strong language disturbed child crisis of faith sfx regan father merrin chris macneil williamfriedkin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
578,jaws,"horror thriller adventure fishing atlantic ocean bathing shipwreck police chief ferry boat dying and death dolly zoom shark great white shark animal horror police chief martin brody quint matt hooper stevenspielberg in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
2105,american pie,"comedy romance graduation innocence coming of age teenager high school student pie teen comedy teenage sexuality exchange student sitting on a toilet voyeurism virginity laxative prom night jim levenstein chris 'oz' ostreicher kevin meyers chrisweitz paulweitz in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
126319,ernest & celestine,"animation comedy drama family mouse musician friendship prejudice bear la grise (voice) ernest (voice) célestine (voice) stéphaneaubier vincentpatar benjaminrenner in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10136,the golden child,"action adventure comedy monk social worker wretch tibet demon evil missing person mysticism reluctant hero chandler jarrell sardo numspa kee nang michaelritchie in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
67660,think like a man,"comedy romance advice love relationship ensemble cast duringcreditsstinger turning the tables reading a book african american comedy dominic jeremy kern mya timstory in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10611,barbershop,"comedy drama hairdresser shop neighbor debt meeting hoodlum calvin palmer j.d. eddie timstory in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
154,star trek ii: the wrath of khan,"action adventure science fiction thriller uss enterprise genesis asteroid self sacrifice midlife crisis terraforming simulator cadet radiation uss reliant ceti alpha v genetics space opera admiral james t. kirk captain spock dr. leonard mccoy nicholasmeyer in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
3049,ace ventura: pet detective,"comedy mystery dolphin mascot private detective pets ace ventura lt. lois einhorn melissa robinson tomshadyac in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
860,wargames,"thriller science fiction video game artificial intelligence fbi cold war hacker prosecution norad government computer nuclear threat david lightman dr. john mckittrick jennifer katherine mack johnbadham in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9281,witness,"crime drama romance thriller corruption detective police brutality amish suspense barn raising lancaster, pa det. capt. john book rachel lapp chief paul schaeffer peterweir in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
75674,act of valor,"action thriller war submarine navy scuba diving heroism navy seal pistol secret plot military life valor terrorist plot navy life national security pregnant wife silver star counter plot duringcreditsstinger lisa morales sanchez walter ross mikemccoy scottwaugh in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9762,step up,"music drama romance crime dancing new love dance baltimore art school woman director tyler gage nora clark mac carter annefletcher in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
3179,beavis and butt-head do america,"animation comedy washington d.c. casino hotel sun television sperm based on tv series las vegas swat team adult animation road movie beavis / butt-head / tom anderson / mr. van driessen / principal mcvicker (voice) muddy grimes (voice) dallas grimes (voice) mikejudge in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
184,jackie brown,"comedy crime romance airport underworld arms deal weapon police drug jackie brown ordell robbie max cherry quentintarantino in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13335,harold & kumar escape from guantanamo bay,"comedy adventure terrorist aftercreditsstinger duringcreditsstinger harold lee kumar patel neil patrick harris jonhurwitz haydenschlossberg in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
76726,chronicle,"science fiction drama thriller seattle telekinesis friendship loneliness outcast coming of age student teenager superpower found footage aftercreditsstinger abuse bittersweet andrew detmer matt garetty steve montgomery joshtrank in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10269,yentl,"music drama romance studies music disguise unhappiness boys' school woman director yentl avigdor hadass barbrastreisand in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
36819,time bandits,"family fantasy science fiction adventure comedy treasure map magic time travel titanic cage steampunk minotaur independent film good vs evil tank burglary king agamemnon / fireman robin hood dame pansy / pansy terrygilliam in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
17130,crossroads,"action adventure comedy drama family music romance dancing women sex karaoke dream pop singer virgin motel graduation kiss friendship high school road trip unfaithful boyfriend hospital singing teenager girl rebellious daughter on the road father daughter relationship chick flick pop music audition teenage pregnancy mother daughter estrangement implied rape woman director journey song writing lucy wagner kit mimi tamradavis in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
57214,project x,"comedy crime vandalism high school swimming pool party teen movie teenager dog high school student fake documentary sex doll lime underwater photography bouncy castle flash grenade costa jb thomas nimanourizadeh in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11202,patton,"drama history war general world war ii normandy biography historical figure d-day dead soldier tank steel helmet destiny allies gen. george s. patton jr. gen. omar n. bradley capt. chester b. hansen franklinj.schaffner in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9357,one hour photo,"horror thriller sexual abuse hotel room cheating supermarket penalty nudity knife birthday party photography stalker photo lab suspense sitting on a toilet imagination voyeurism unfaithful husband seymour parrish nina yorkin will yorkin markromanek in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13812,quarantine,"horror science fiction thriller quarantine remake tv reporter found footage virus angela vidal scott percival jake johnerickdowdle in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9030,the eye,"drama horror thriller sister sister relationship blindness and impaired vision eye operation eyesight dying and death eye classical music sister eye specialist remake sydney wells dr. paul faulkner helen wells davidmoreau xavierpalud in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
19084,johnson family vacation,"comedy family nate johnson / uncle earl dorothy johnson mack johnson christophererskin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8386,how high,"comedy carpet pimp harvard university joint cannabis teen movie university person on fire cult film dove dean weed+ marijuana joint smoke drug deal canon pot head smoke ring pill bottle doves baby powder grave robbing corpse in coffin pillbox pot silas p. silas jamal king dean carl cain jessedylan in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10437,the muppet christmas carol,"comedy family fantasy drama holiday future musical past scrooge christmas carol charles dickens christmas ebenezer scrooge ghost of christmas present (performer) belle brianhenson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1360,frida,"drama romance painter love of one's life disabled woman director frida kahlo diego rivera cristina kahlo julietaymor in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
101267,katy perry: part of me,"documentary music woman director herself himself herself dancutforth janelipsitz in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
222935,the fault in our stars,"romance drama amsterdam based on novel support group cancer teenager star crossed lovers teen drama oxygen tank based on young adult novel hazel grace lancaster augustus waters isaac joshboone in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10220,rounders,"drama crime gambling law compulsive gambling roulette gain mike mcdermott joey knish jo johndahl in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
284296,top five,"drama comedy comedian interview reporter movie star fiancé fiancée relationship andre chelsea brown silk chrisrock in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
31915,prophecy,"horror science fiction monster mutant toxic native american environmental animal horror maggie verne dr. robert verne john hawks johnfrankenheimer in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11601,stir of echoes,"horror mystery thriller secret obsession paranoia grave haunted house hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressed memory hearing voices tom witzky maggie witzky lisa weil davidkoepp in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
205220,philomena,"drama mother washington d.c. journalist adoption forgiveness son faith search church ireland based on true events nuns philomena martin sixsmith young philomena stephenfrears in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11354,the upside of anger,"comedy drama sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional terry ann wolfmeyer denny davies andy wolfmeyer mikebinder in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16241,the boys from brazil,"horror drama thriller science fiction paraguay mengele nazi hunter third reich dr. josef mengele ezra lieberman eduard seibert franklinj.schaffner in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14191,aquamarine,"fantasy romance family comedy female friendship mermaid teenager woman director claire brown hailey rogers aquamarine elizabethallenrosenbaum in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
286565,paper towns,"drama mystery romance friendship high school teenager classmate based on young adult novel quentin jacobsen margo roth spiegelman marcus 'radar' lincoln jakeschreier in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
26710,my baby's daddy,"comedy birth expectant mother fatherhood baby born woman director lonnie g dominic cheryldunye in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
129670,nebraska,"drama adventure montana small town dementia aging road trip f word pickup truck lincoln nebraska nebraska sweepstakes confronting the past woody grant david grant ross grant alexanderpayne in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9059,tales from the crypt: demon knight,"horror comedy thriller prostitute key jesus christ chosen one god good vs evil blood demon crypt keeper the collector frank brayker jeryline ernestr.dickerson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
34549,max keeble's big move,"comedy family fantasy science fiction max keeble megan lily keeble timhill in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
57157,young adult,"comedy drama jealousy dark comedy writer divorce alcoholic arrested development mavis gary matt freehauf buddy slade jasonreitman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1948,crank,"action thriller crime poison helicopter assassin nudity hitman adrenalin fistfight swimming pool revenge shootout motorcycle drug cell phone car chase though guy pharmacy defibrillation hospital gown emergency room aftercreditsstinger sweatshop run epinephrine chev chelios eve ricky verona briantaylor markneveldine in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
28353,def jam's how to be a player,"comedy romance sex party friends player drayton jackson lisa buster lionelc.martin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
46889,living out loud,"comedy drama romance female protagonist relationship divorce brooklyn bridge judith moore pat francato liz bailey richardlagravenese in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
38093,just wright,"comedy drama romance woman director leslie wright scott mcknight morgan alexander sanaahamri in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14976,rachel getting married,"drama sister independent film maid of honor kym rachel walter jonathandemme in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11027,the postman always rings twice,"romance crime drama sex adultery confession based on novel obsession nudity remake murder suspense conspiracy neo-noir frank chambers cora papadakis nick papadakis bobrafelson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
3635,girl with a pearl earring,"drama romance painter biography painting maid griet johannes vermeer pieter peterwebber in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
387,das boot,"action drama history war adventure terror submarine based on novel atlantic ocean gibraltar world war ii duty war correspondent torpedo drinking sailor convoy u boat destroyer depth charge comrade german submarine naval battle periscope suicidal mission kapitän-leutnant heinrich lehmann-willenbrock leutnant werner der leitende/fritz grade wolfgangpetersen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
6020,sorority boys,"comedy sorority cross dressing university t shirt sorority girl drag yearbook roofie sorority house dave / daisey adam / adina doofer / roberta wallacewolodarsky in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
122906,about time,"comedy drama science fiction london england father son relationship time travel tim mary dad richardcurtis in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9550,house of flying daggers,"adventure drama action romance martial arts swordplay government rebellion dagger jin leo xiao mei zhangyimou in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
60599,arbitrage,"drama thriller cover-up hedge fund robert miller ellen miller det. michael bryer nicholasjarecki in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
227719,project almanac,"science fiction thriller time travel time machine teenager found footage david raskin christina raskin jessie pierce deanisraelite in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14299,cadillac records,"drama history music woman director leonard chess muddy waters etta james darnellmartin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
19419,screwed,"action comedy willard fillmore rusty p. hayes grover cleaver scottalexander larrykaraszewski in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
12088,fortress,"action thriller science fiction prison cyborg married couple future dystopia escape population control john henry brennick prison director poe karen b. brennick stuartgordon in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
